time,footprint_clearance_m
0.0,0.029999999999999992
0.1,0.02642854496573452
0.2,0.023397102812526577
0.30000000000000004,0.021806737500371015
0.4,0.02091165312229254
0.5,0.018966165934499568
0.6000000000000001,0.01586020649925939
0.7000000000000001,0.012361067644187243
0.8,0.009811681643138205
0.9,0.007817073386831495
1.0,0.006221108479960652
1.1,0.004994739746814961
1.2000000000000002,0.004280718094813044
1.3,0.004214136364115414
1.4000000000000001,0.004908774436895919
1.5,0.006464295727303847
1.6,0.00897054238894625
1.7000000000000002,0.01253586172341067
1.8,0.01318345495508072
1.9000000000000001,0.014217399355559768
2.0,0.018495199554307118
2.1,0.017997779563066696
2.2,0.014346683102444135
2.3000000000000003,0.011408994643339498
2.4000000000000004,0.011162485805037647
2.5,0.01457822529218522
2.6,0.02100938742292391
2.7,0.029207446303582074
2.8000000000000003,0.03552573577988296
2.9000000000000004,0.04513131642453896
3.0,0.05312581178689457
3.1,0.05539423715534786
3.2,0.04408302256868957
3.3000000000000003,0.03505773089336317
3.4000000000000004,0.027881752766034662
3.5,0.02218821440316543
3.6,0.017675234851655452
3.7,0.014096157260549358
3.8000000000000003,0.011255005912926275
3.9000000000000004,0.008997298791332597
4.0,0.007200522538186704
4.1000000000000005,0.005769756668225212
4.2,0.004629331861385921
4.3,0.0037198664873245857
4.4,0.002994889923834232
4.5,0.002414479207504372
4.6000000000000005,0.0019517244681552803
4.7,0.0015824863622235785
4.800000000000001,0.0012886427110215815
4.9,0.0010565349469413565
5.0,0.000866150492546125
5.1000000000000005,0.0007144481131466929
5.2,0.00059419216219736
5.300000000000001,0.0005026317466300112
5.4,0.0004323498430609529
5.5,0.00037966482237827837
5.6000000000000005,0.0003412139816608706
5.7,0.0003138831224411831
5.800000000000001,0.0002949043971763876
5.9,0.00028197202772239915
6.0,0.0002513833142017141
6.1000000000000005,0.000228246413375488
6.2,0.00021105049715830493
6.300000000000001,0.00019848311007908404
6.4,0.00018943347327227134
6.5,0.00018299609481842172
6.6000000000000005,0.00017846061074155983
6.7,0.00017528815934064745
6.800000000000001,0.00017308087273026906
6.9,0.00017155097463117386
7.0,0.0001704934523355517
7.1000000000000005,0.00016976384170208636
7.2,0.00016926113078774563
7.300000000000001,0.00016891507345784262
7.4,0.00016867700370692962
7.5,0.00016851329456246678
7.6000000000000005,0.00016840075276003397
7.7,0.0001683234013583057
7.800000000000001,0.00016827024389021172
7.9,0.00016823371624452577
8.0,0.0001682086173969699
8.1,0.0001681913721359729
8.200000000000001,0.00016817952329251096
8.3,0.000168171382313953
8.4,0.0001681657889294197
8.5,0.0001681619459136252
8.6,0.00016815930550972968
8.700000000000001,0.0001681574913722228
8.8,0.00016815624492971804
8.9,0.000168155388529434
9.0,0.0001681548001134514
9.1,0.0001681543958217402
9.200000000000001,0.00016815411803716707
9.3,0.0001681539271727317
9.4,0.00016815379602996838
9.5,0.00016815370592115908
9.600000000000001,0.00016815364400668553
9.700000000000001,0.0001681536014642715
9.8,0.00016815357223254335
9.9,0.00016815355214672145
10.0,0.000168153538345317
10.100000000000001,0.00016815352886190293
10.200000000000001,0.00016815352234555991
10.3,0.0001681535178678084
10.4,0.00016815351479093632
10.5,0.00016815351267673861
10.600000000000001,0.00016815351122378974
10.700000000000001,0.00016815351022558822
10.8,0.00016815350953958141
10.9,0.00016815350906840276
11.0,0.00016815350874443968
11.100000000000001,0.00016815350852183997
11.200000000000001,0.00016815350836885123
11.3,0.00016815350826371311
11.4,0.00016815350819154862
11.5,0.00016815350814192165
11.600000000000001,0.00016815350810772678
11.700000000000001,0.00016815350808430107
11.8,0.00016815350806820284
11.9,0.00016815350805721163
12.0,0.0001681535080495511
12.100000000000001,0.00016815350804433304
12.200000000000001,0.00016815350804078033
12.3,0.00016815350803822682
12.4,0.00016815350803645046
12.5,0.00016815350803522922
12.600000000000001,0.00016815350803456308
12.700000000000001,0.000168153508034119
12.8,0.0001681535080336749
12.9,0.00016815350803334184
13.0,0.0001681535080331198
13.100000000000001,0.00016815350803300877
13.200000000000001,0.00016815350803289775
13.3,0.00016815350803289775
13.4,0.00016815350803289775
13.5,0.00016815350803289775
13.600000000000001,0.00016815350803289775
13.700000000000001,0.00016815350803278672
13.8,0.00016815350803278672
13.9,0.00016815350803278672
14.0,0.00016815350803289775
14.100000000000001,0.00016815350803289775
14.200000000000001,0.00016815350803289775
14.3,0.00016815350803289775
14.4,0.00016815350803300877
14.5,0.00016815350803300877
14.600000000000001,0.00016815350803300877
14.700000000000001,0.00016815350803300877
14.8,0.00016815350803289775
14.9,0.00016815350803300877
15.0,0.00016815350803289775
15.100000000000001,0.00016815350803278672
15.200000000000001,0.00016815350803278672
15.3,0.00016815350803278672
15.4,0.00016815350803278672
15.5,0.00016815350803278672
15.600000000000001,0.00016815350803289775
15.700000000000001,0.00016815350803289775
15.8,0.00016815350803289775
15.9,0.00016815350803300877
16.0,0.00016815350803300877
16.1,0.00016815350803300877
16.2,0.00016815350803300877
16.3,0.00016815350803289775
16.400000000000002,0.00016815350803300877
16.5,0.00016815350803289775
16.6,0.00016815350803278672
16.7,0.00016815350803278672
16.8,0.00016815350803278672
16.900000000000002,0.00016815350803278672
17.0,0.00016815350803278672
17.1,0.00016815350803289775
17.2,0.00016815350803289775
17.3,0.00016815350803289775
17.400000000000002,0.00016815350803300877
17.5,0.00016815350803300877
17.6,0.00016815350803300877
17.7,0.00016815350803300877
17.8,0.00016815350803289775
17.900000000000002,0.00016815350803300877
18.0,0.00016815350803289775
18.1,0.00016815350803278672
18.2,0.00016815350803278672
18.3,0.00016815350803278672
18.400000000000002,0.00016815350803278672
18.5,0.00016815350803278672
18.6,0.00016815350803289775
18.7,0.00016815350803289775
18.8,0.00016815350803289775
18.900000000000002,0.00016815350803300877
19.0,0.00016815350803300877
19.1,0.00016815350803300877
19.200000000000003,0.00016815350803300877
19.3,0.00016815350803289775
19.400000000000002,0.00016815350803300877
19.5,0.00016815350803289775
19.6,0.00016815350803278672
19.700000000000003,0.00016815350803278672
19.8,0.00016815350803278672
19.900000000000002,0.00016815350803278672
20.0,0.00016815350803278672
20.1,0.00016815350803289775
20.200000000000003,0.00016815350803289775
20.3,0.00016815350803289775
20.400000000000002,0.00016815350803300877
20.5,0.00016815350803300877
20.6,0.00016815350803300877
20.700000000000003,0.00016815350803300877
20.8,0.00016815350803289775
20.900000000000002,0.00016815350803300877
21.0,0.00016815350803289775
21.1,0.00016815350803278672
21.200000000000003,0.00016815350803278672
21.3,0.00016815350803278672
21.400000000000002,0.00016815350803278672
21.5,0.00016815350803278672
21.6,0.00016815350803289775
21.700000000000003,0.00016815350803289775
21.8,0.00016815350803289775
21.900000000000002,0.00016815350803300877
22.0,0.00016815350803300877
22.1,0.00016815350803300877
22.200000000000003,0.00016815350803300877
22.3,0.00016815350803289775
22.400000000000002,0.00016815350803300877
22.5,0.00016815350803289775
22.6,0.00016815350803278672
22.700000000000003,0.00016815350803278672
22.8,0.00016815350803278672
22.900000000000002,0.00016815350803278672
23.0,0.00016815350803278672
23.1,0.00016815350803289775
23.200000000000003,0.00016815350803289775
23.3,0.00016815350803289775
23.400000000000002,0.00016815350803300877
23.5,0.00016815350803300877
23.6,0.00016815350803300877
23.700000000000003,0.00016815350803300877
23.8,0.00016815350803289775
23.900000000000002,0.00016815350803300877
24.0,0.00016815350803289775
24.1,0.00016815350803278672
24.200000000000003,0.00016815350803278672
24.3,0.00016815350803278672
24.400000000000002,0.00016815350803278672
24.5,0.00016815350803278672
24.6,0.00016815350803289775
24.700000000000003,0.00016815350803289775
24.8,0.00016815350803289775
24.900000000000002,0.00016815350803300877
25.0,0.00016815350803300877
25.1,0.00016815350803300877
25.200000000000003,0.00016815350803300877
25.3,0.00016815350803289775
25.400000000000002,0.00016815350803300877
25.5,0.00016815350803289775
25.6,0.00016815350803278672
25.700000000000003,0.00016815350803278672
25.8,0.00016815350803278672
25.900000000000002,0.00016815350803278672
26.0,0.00016815350803278672
26.1,0.00016815350803289775
26.200000000000003,0.00016815350803289775
26.3,0.00016815350803289775
26.400000000000002,0.00016815350803300877
26.5,0.00016815350803300877
26.6,0.00016815350803300877
26.700000000000003,0.00016815350803300877
26.8,0.00016815350803289775
26.900000000000002,0.00016815350803300877
